Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2009-10-16,0.17083292932081942,0.5985577340069707,0.5247313214326896,0.6539278975671385,0.6455683646478052,0.5059092392179463,0.6711078194229361,0.41955641946482886,0.13373679003194097,0.7162661783916335,0.7324127116303631,0.8081299616458139,0.7570177729816986,,0.5884474191405937,0.7233730145635041,0.4637840291880266,,0.6911822613816077,0.5210208548881855,0.570285134354193,0.5717602282648443,0.5800805640999348,0.5235305925585111,0.7980558288563765,0.7360318911704264,0.38382438305008226,0.151810992466507,0.6133505383029598,0.6232289981118817,0.30276685651639285,0.7321406495664677,0.4876437787504296,0.7403845944945776,0.6252073884728485,0.38238776027266447,0.5331624648506055,0.3579887395648334,0.6704344424549948,0.7714757962238942,0.6150733585453146,0.5427706129745917,0.26612312785063263,0.52485049937602,0.23578058098882232,0.5368989016658998,0.6122269444693766,0.47775744370690454,0.545299072619685,0.7193079804685004,0.9952917162224926
2009-10-19,0.18080407294185674,0.5955898580013365,0.5278828506329788,0.6535553372493292,0.6475214795301194,0.5087851134726,0.6735482747450031,0.41806554963915615,0.13339535661173646,0.7237777507537922,0.7385174181539733,0.8095579864600139,0.759390350339596,,0.5976958732596619,0.7177997978988552,0.4690474036343454,,0.6926251748968381,0.4581538261814205,0.5732255782708872,0.5754649634032586,0.5860532267653876,0.5274135629838669,0.7943767204494987,0.7397472318401233,0.3953462371635552,0.22814636833403168,0.6190745051802513,0.6258566389837249,0.31110359495530376,0.7304222885216439,0.5426237849435369,0.7550782960538595,0.6276162662960239,0.3832860049175474,0.5367290677436006,0.361557666852643,0.6695713218624405,0.7741956919447868,0.6219283154254724,0.5648070935925154,0.27598024382338715,0.5280497615563545,0.2324021601950002,0.5509081223194124,0.6135123409572889,0.4807395545851177,0.548719230354983,0.7349955344977795,0.995293000704855
2009-10-20,0.18703375494415667,0.5979880987381246,0.5651671510649705,0.6583619273315588,0.6711694463513093,0.5013327833383241,0.6783377556395104,0.4283142950842152,0.13474503847126826,0.7256903087094894,0.7398138150968896,0.8118775277129393,0.7716049468039108,,0.5881120567621156,0.7234038239528976,0.47659838523242387,,0.6936786819460099,0.4632698982986028,0.5759552454068949,0.5872679043645597,0.5943728391102578,0.5329939683340302,0.7917796363813578,0.7575844783372349,0.39748442669222583,0.2503959954394455,0.6251690197201918,0.6269670085083021,0.3139405131669948,0.7339930377219794,0.5417954979649445,0.7575973280809243,0.6444434580321604,0.38957497578194494,0.5417464195854702,0.35339988638944014,0.6137082538025527,0.778040049298219,0.6338076343877752,0.5711046456484319,0.2793326465516395,0.533993271074154,0.24322460908174404,0.5480428991268937,0.6142213291523492,0.47815903035231233,0.5709077962233209,0.7380582257306925,0.9952919441795047
2009-10-21,0.2500810386665149,0.5850291087422802,0.5500261005131439,0.640672518256513,0.6747383105868368,0.48713848907036644,0.676490793268331,0.46517751600586416,0.10592018861862008,0.7120788439946131,0.7323875732468529,0.7936688175114968,0.7647543858083342,,0.5714722197309483,0.7199076769430722,0.47909704013883514,,0.6823534850854205,0.44157068928230625,0.5755824598234832,0.5821836048066967,0.60882457930765,0.5043294451238872,0.7885636600768522,0.7612515100221703,0.3079568469589955,0.3073632598410006,0.6102090792196982,0.6087436817365035,0.3125582333626867,0.7441569164924523,0.527274953528545,0.6795523923699716,0.6733623565065778,0.4166753539446806,0.5319905342275295,0.35646358472535156,0.6214607777719666,0.76716549979594,0.6993636242883128,0.5857964859292024,0.31762907563145043,0.49766683741926276,0.24495799507518998,0.5434241200501736,0.6498442598912878,0.4828366226997788,0.608524537481456,0.7055575486172313,0.9951189047799451
2009-10-22,0.2667423035355115,0.5867097723084421,0.5551056103105128,0.6590412747884893,0.6889515312566786,0.49179233785150867,0.6812631250018998,0.4651748652359852,0.1167352769947143,0.7463050322025652,0.7347314432315366,0.7910683641928875,0.7681159892709023,,0.556359716067012,0.7032671648041107,0.45313585716678584,,0.6893628924032654,0.4480933426073898,0.5818109624371494,0.5908388396321872,0.5974971151791348,0.5320363416283485,0.7941977346834311,0.7646862437777122,0.30329366657095,0.32812624657515516,0.6150899176139502,0.6148571963884846,0.29217779571989805,0.7373770036044186,0.5339044742650731,0.6861484432792881,0.6648920278961922,0.41298962801141914,0.5356603768817025,0.36322392756677063,0.6282517036230051,0.7707071327214192,0.6883663052619059,0.6174104310391912,0.32709185008743913,0.501548581668417,0.2602734444410205,0.5489407675833026,0.6181846253433297,0.484310090948973,0.6142006474407595,0.7107342240127426,0.995245536874195
2009-10-23,0.293334644337549,0.5908987503380231,0.5647799539007113,0.6695560668984973,0.6969468981928245,0.48246625995440834,0.7142046028009438,0.48100365060159583,0.1555373676563803,0.663226538058808,0.7279574259959116,0.7934090412410704,0.7766969429459606,,0.5750205987334613,0.7055019831367721,0.4697469302122055,,0.699139927846406,0.46323123505633,0.596894095016432,0.6020503165958392,0.591649249467405,0.5414672831561415,0.7934008529965786,0.7724036321332277,0.33462462967027246,0.31092039183080394,0.6355004834730792,0.6093156250833072,0.30733674764138763,0.7441067896164415,0.5469826707565338,0.6949526363650876,0.6675561865116003,0.41993359514392353,0.552278182029177,0.37307921500041674,0.6339363044050312,0.7780259771520591,0.6981195987914735,0.619858379794516,0.3248591618453126,0.5175020386455463,0.27847474510604653,0.5574448055957951,0.6280099334211121,0.5017800565737686,0.6379837562527599,0.7181499142267346,0.9953655627472299
2009-10-26,0.31377336679568,0.5913702712177097,0.5562603074517203,0.6720333549529944,0.6953339893193258,0.6547981689972836,0.6990665284643433,0.5138341089693214,0.16530276799802457,0.6717770711569775,0.7397085994937124,0.7977301225211039,0.777345143139448,,0.5701397055728288,0.7167089068536451,0.4985938782092839,,0.6968163842430996,0.4465541158421633,0.5929655439885844,0.5899983900320124,0.5855810253545989,0.5463895876667423,0.8001046152640816,0.7655262594458844,0.3396434610164892,0.32369550300845507,0.6517732307704522,0.6178249289013604,0.3194094931247713,0.7509024914621096,0.5542583329909885,0.6913688739421285,0.6707960172799405,0.43120205328674305,0.5762817532252466,0.3865916245032966,0.6389718153454613,0.7831471040987855,0.6889520875659513,0.6358705703635587,0.3403545238493086,0.5279728930996136,0.2871711386864621,0.5465242347877541,0.611107111598509,0.5123969707974574,0.6304967665345327,0.7154042496396881,0.9958389942234538
2009-10-27,0.31131259806220335,0.5932350771630228,0.5596039556621637,0.6889296361886996,0.7090367423335576,0.6748637123390261,0.6779621572058636,0.5177697612418882,0.16398733311618105,0.6699976549277804,0.7405158725694512,0.785004947103668,0.777352409165847,,0.5726858896023578,0.7176931916985431,0.5034216666678978,,0.6966959180149569,0.45834345088428063,0.5875350738831105,0.5924606756540026,0.5878266492296452,0.551155114342545,0.7974429456974257,0.7661737342017062,0.33667096494081106,0.3296736089490803,0.6558918772877855,0.6213390072264939,0.3022422786221419,0.7572668012468807,0.5398527936907334,0.692605350486923,0.6722704534186668,0.42874488275591655,0.5822692901038181,0.3865266453242587,0.6394112822840802,0.7708712635670136,0.6779565746785435,0.6497359997212218,0.3394100820276001,0.5317663847426564,0.28423501194629364,0.543937210759256,0.5985675950410481,0.5017974199071269,0.6334146176904669,0.6689950523163338,0.9959797828571988
2009-10-28,0.3215573573934878,0.6157852243941647,0.5890132894739383,0.7675107543001112,0.7155814417699717,0.6697885332487448,0.6931595116673049,0.5264838824451651,0.3185236666428795,0.6884200777413141,0.7494412549187789,0.7838786551890019,0.7747428708406382,,0.5751815642539051,0.7413458449649112,0.5173957758574778,,0.7133451855396061,0.4872310932297864,0.5482118047083954,0.6313305392741351,0.6150047731405153,0.5513188437957112,0.8011318489662597,0.7894061875296333,0.358157904889861,0.359538963695239,0.6540543258485243,0.5997236409642969,0.29879403638569957,0.7667828220582185,0.5521235474577587,0.710373492080731,0.6843561209747397,0.4576591960598151,0.5865625625581171,0.37408125958249694,0.6807293316682463,0.8039067107296,0.6083312262844938,0.6677193522438217,0.33877829173604745,0.442871082360792,0.3114963033374417,0.5463729417333696,0.5625320791496836,0.39499445049804316,0.6475702614646209,0.7046681391570214,0.9963172104950525
2009-10-29,0.3036549910107316,0.625517077788819,0.6051581087767064,0.7639908173753366,0.732747553247572,0.65802227174734,0.712017951096143,0.5485937012325282,0.3579304088782476,0.6980012326903805,0.7577825167275221,0.8225054342309881,0.7821951139749818,,0.5839525835660582,0.7531650793999822,0.52901778057122,,0.7316654697880186,0.5123746507433494,0.5566327310808774,0.6315766293519668,0.6242984475396385,0.5693712240364306,0.8100589644701676,0.8026892473426772,0.3732799954163576,0.37813763676693435,0.6653969099329103,0.6219850079139008,0.3301169154419938,0.7705702376870419,0.4685469557045385,0.7242719122748948,0.7062890077372049,0.48904068416167656,0.6070900903363929,0.43247519151958175,0.698813114162434,0.8107213483269946,0.620675069647822,0.6746680758364114,0.3573399460661987,0.4443302422022532,0.316873601407908,0.5600801346484224,0.5719510481566586,0.4081737101321001,0.6695406803112544,0.6869036735601003,0.9965177546159127
2009-10-30,0.33221956427990024,0.6270231412894658,0.6255602953928099,0.7493692049437177,0.7522082451845863,0.6856901083388033,0.7383080262206417,0.5497862970215286,0.386784598938947,0.7218219351900426,0.766642124808053,0.8247708874941923,0.7953195115350349,,0.6045324415084683,0.7635117538223177,0.5141741448017089,,0.7694233966142705,0.5356413316123826,0.5687008795007245,0.6115331368649813,0.6472843200458779,0.596124995666875,0.8274605002205031,0.8275714047212132,0.40194974384784155,0.36655389672123156,0.6561471624960417,0.644645865229979,0.3198353106140873,0.7800723784798027,0.4858621236882301,0.7381651844848396,0.7153350891497067,0.43977932994158436,0.606057545315571,0.48591889055128984,0.6940837678277015,0.8213900419642557,0.625446009310931,0.7097250363413651,0.39342142971623545,0.4943768061448281,0.3094220065699267,0.5631352227180078,0.5646854530930183,0.4096174183587917,0.6800525176285356,0.7290054746874253,0.9968017767680203
2009-11-02,0.3425086654972753,0.6239194466710964,0.6270442818791174,0.7516378351299735,0.7541873696272214,0.6902522784211702,0.7405006591747313,0.5509109501438149,0.3851526507885509,0.7226563426260666,0.7700054583784537,0.8227556103985455,0.7977760734756156,,0.6059027984823174,0.7647275146271126,0.5445713629424888,,0.7681542356593462,0.539041445986492,0.5675988163624707,0.6064051271551292,0.6507092668015804,0.5995696254467419,0.8293922506542318,0.8283131795256554,0.40817085142587517,0.3673246353675857,0.6559870687556298,0.6475792356844733,0.31977706045526455,0.7823642882560611,0.4917231972907143,0.7364637920187629,0.7000972380322826,0.4388509471269299,0.6052860824947557,0.4916540318382891,0.6975636330791117,0.8210725789539525,0.634684214275674,0.7153341728427358,0.39135938697610834,0.4898340902469582,0.3090654879540043,0.5616791787986054,0.5625962589511789,0.4160431334296541,0.6818701259074756,0.7308716578944401,0.9967754297882074
2009-11-03,0.33332018228488286,0.6291812287891946,0.6263480185834329,0.7515174265842802,0.7328960324948304,0.6946634150832721,0.7839643439003824,0.5515029721011346,0.36527368465099236,0.7160730427866802,0.7686318298725368,0.8232631382568487,0.8071117827827401,,0.6010599208269911,0.7659910640432497,0.532227018493265,,0.7824525005553535,0.5374119886342824,0.5673840811400697,0.5844833831159083,0.6471009568434334,0.5900069434347237,0.8550459583116371,0.8039490751529077,0.3985251946587067,0.36617970181059234,0.6545524331569822,0.6393006359450165,0.31263140475273854,0.7802294506371873,0.4776700084412794,0.7537748006013404,0.7005404107435171,0.4237714147939278,0.6086974744637111,0.4960552337927264,0.6943823235621839,0.8217981869396938,0.633388896257851,0.7164877210135048,0.39010415920639047,0.4880574867103768,0.3118875219021724,0.5606911265171486,0.5061600419383797,0.4147527906653999,0.6815711126541877,0.7270155967243566,0.9967403738089307
2009-11-04,0.32849078130926235,0.6327028532652015,0.6234677441830608,0.7523759760847711,0.732124481745704,0.687981283017091,0.8049295886893928,0.5774233662110818,0.36294048576825044,0.7238977987296288,0.7704250392410569,0.8183436023710744,0.8047440386098089,,0.5842557896929801,0.7797709883433782,0.5381480332081856,,0.7763530635687408,0.5387174935503282,0.5657120693438407,0.5810287866352789,0.6463078036646768,0.5826961414754687,0.8522501960805939,0.8032422952472776,0.39349412631689507,0.3807391094144914,0.6634760126317608,0.6314495496017972,0.30583216914894606,0.7890734899181011,0.423695094710869,0.7454547685414091,0.7043048662632619,0.4278141605634039,0.6000490428754452,0.5234586986705773,0.6915627471421103,0.8188724062337532,0.6261555476243765,0.733056672838526,0.3865693837671405,0.4852733974821558,0.3879071879829857,0.5609392473720176,0.5076768230079491,0.4173141400920665,0.6895151763569427,0.7227256514983955,0.9965886641105589
2009-11-05,0.34467639712160614,0.6358937474981413,0.654721634010726,0.7611641282613654,0.7443854473410632,0.6982000335507125,0.8104164860980206,0.5860521784165175,0.4135854839376339,0.7228588577173194,0.7954141543963656,0.8248156016286816,0.8274671490354619,,0.5910604849487995,0.774742111284578,0.5596120421804388,,0.8150726697472851,0.5111905153462861,0.5687621153153168,0.6122211486290702,0.652271424463285,0.5981026315853878,0.8559062895347007,0.8193577041543587,0.42262389017937313,0.4028019079806768,0.6691899109298189,0.6381267883704634,0.32308435936251056,0.7969454155605673,0.4013740403727306,0.748589761140319,0.7225659153476165,0.43498839054597693,0.6172363856250866,0.5396592224952087,0.6980503069561748,0.8340886233069024,0.6360354149937902,0.744677740645183,0.39990997053481053,0.5040060572880718,0.313443447259292,0.5909172014116483,0.5095166410817606,0.4289826933362963,0.7051232842051522,0.7460319567142508,0.996633324203785
2009-11-06,0.3524934404009832,0.6351357921009249,0.6516298919008194,0.762305845665279,0.7452958584275935,0.6972243157736077,0.8054545898334187,0.5861155505392929,0.4153076912108923,0.7182144575641789,0.8042889574082996,0.8247725924854519,0.8299415491521885,,0.5845564971893618,0.7391340535156575,0.5575699261140682,,0.8155765657785649,0.5104601583101888,0.5675975589980853,0.6209880895448756,0.6516387349991181,0.6202903206253256,0.8562007140428035,0.8208842069669696,0.4239062327083482,0.40155576758127826,0.6525787273030309,0.6304190766875982,0.32539249230953926,0.8197837001305016,0.4076664319097722,0.7485032136514658,0.7192847136284964,0.43058263732143803,0.6192523832895743,0.5398391571313985,0.6947088243391301,0.8404334743534353,0.6356536203508915,0.7422603097270657,0.39974942522787976,0.5033169265309826,0.32228230288747345,0.5903944192589082,0.509544851873881,0.42755829687923114,0.7047051282016522,0.7455889729499829,0.9967140559903315
2009-11-09,0.38143872860664774,0.6509089667021334,0.6690720859283357,0.7657224068836904,0.7587836376149398,0.681143957065301,0.81226981591418,0.6027348344334872,0.461828437257494,0.725775572049529,0.785038501477879,0.7948427723826021,0.8460203542855186,,0.6063634497735991,0.7402098407706346,0.5523754431472528,,0.8240821638194754,0.5361108215538349,0.584038590156778,0.6411626410943416,0.6669972393323824,0.6185587472617711,0.8475025185196354,0.8172389246166427,0.4343389174127475,0.41891579930136835,0.6589381395180551,0.644843050981947,0.3582563175730766,0.8476562547768508,0.42771960605422743,0.7537914662847613,0.7563562659677028,0.44014696295258054,0.6431253895001794,0.5433531372302262,0.695470705970069,0.8596495866231073,0.6467187190285623,0.7575687546104567,0.40974385528899754,0.5142007122200354,0.3351732349227696,0.6109540753779392,0.5119632313700558,0.4424528463778333,0.7200185754572305,0.7390794932477756,0.996788606173074
2009-11-10,0.4121422691661016,0.6468693118606006,0.6603882919846386,0.7633671157185998,0.7571402282570794,0.6926906135054266,0.8111853693588068,0.5948611369494183,0.466226776560453,0.7227443333129494,0.7783107390855961,0.7896649194399981,0.8517459147344748,,0.6063854335445391,0.7405585881661542,0.5502512457882746,,0.823524513468497,0.5466592009463672,0.5763255610080523,0.6387005491837605,0.662707293974651,0.6080301902422616,0.8457175962620741,0.8133362045190926,0.4331530313897101,0.4168691753886944,0.674583740940946,0.6423313485172515,0.3719805197131446,0.8410485779170576,0.42163009319991346,0.757173874348786,0.7630862770623777,0.44134666216671314,0.6467764757385563,0.5464687863290892,0.6933141444135661,0.8607258112089066,0.6413915550623379,0.7801053927947545,0.4055939274645619,0.5083819531965564,0.33586086867073167,0.6032657282673973,0.5087817413108898,0.4486410552029297,0.7188384733903648,0.7356160588161612,0.9967889569591201
2009-11-11,0.4118460193692316,0.6335148661960723,0.6586582153999327,0.7632383119829266,0.7555233161197474,0.700972022539435,0.8127121015777002,0.5952205279446335,0.4667136774492459,0.7214988208874854,0.7793310332181541,0.7959151451431022,0.85010107201379,,0.6058549876722472,0.7437038132810374,0.5697505449945073,,0.8225959986238683,0.5444985944831454,0.5767429161341303,0.6355081758980438,0.6688728674493952,0.6089862667652873,0.8446544983853751,0.8125614599222994,0.4266200313432124,0.4207890899072399,0.6732152849105516,0.643539684425683,0.38230171492962345,0.8400879995118041,0.4128567952617217,0.7605038417105852,0.7625605479980759,0.43885069512316904,0.6457259237221439,0.5474842808906275,0.6811708685393064,0.8605147042681814,0.6414456647652023,0.802981305743233,0.41982614184584055,0.5175786438154673,0.34283801757328725,0.6031053110813989,0.5074502772870908,0.4459322292047362,0.7263095654244602,0.7440613676155808,0.9968143683087116
2009-11-12,0.41318985890341325,0.6325393645014602,0.6579420454113245,0.7590974922638949,0.7579297084639265,0.7018452352057029,0.8138082109111384,0.5924320055514252,0.4759534992067163,0.7271502279182108,0.7814166534133813,0.8030378531931366,0.7780067397184478,,0.6093310778027227,0.739984270057496,0.5698229279997636,,0.8208472609601674,0.5458215798695395,0.5769053076095128,0.6334993917377012,0.6676189746597616,0.590835685285297,0.8470137630690234,0.8143353511606048,0.43397084791045926,0.4231286389966677,0.6564688674085819,0.6416490474437974,0.38674637504935755,0.8426146921570915,0.41826205575688413,0.7658461070146633,0.7483648404905151,0.4442587043604284,0.6599675744474091,0.5588157620006934,0.6812952452757294,0.8641828912134972,0.628291523037332,0.8026409542178085,0.4054223044733499,0.5217610685267501,0.3244229021421125,0.5918015208225651,0.5067526286599471,0.44627667812088706,0.7209567198118932,0.746578554758863,0.9968628876334679
2009-11-13,0.44841989511749003,0.605027435457931,0.644064837781316,0.7375921128624371,0.7445295019926805,0.678669064269887,0.8005163539757648,0.5899620634321733,0.4680727014312119,0.7288295960315826,0.7666851476490717,0.7900185299736985,0.759942399908134,,0.583636708304796,0.7200155173525699,0.5523036060687246,,0.8008917480290247,0.5162068887263037,0.5597280490453248,0.6239286626810816,0.6415346150470917,0.5968752423626319,0.8340423366862713,0.8053649786274014,0.4220897137513012,0.4248055765620488,0.6245382927238142,0.6088004499071882,0.3516241544904396,0.8369145107250967,0.4272185223052872,0.7506308000756097,0.7545254042379587,0.40426928725558314,0.6481372552143067,0.5676585369781796,0.6561849786355317,0.8536230107560155,0.6056299521530324,0.7865333510053679,0.3934130855036815,0.4929044530716356,0.31025970664598806,0.5701035251601936,0.48212299999058855,0.4100237412955136,0.7219429108781374,0.7252671471989386,0.9965992215253108
2009-11-16,0.4735908265576798,0.6012457033376185,0.6515616204941675,0.7444615621105827,0.74921759881289,0.6853521136380948,0.808364252289752,0.6088129280094348,0.48245167481915424,0.7309067702734118,0.762054707964464,0.7951697388469217,0.7572564399573792,,0.5926792278727477,0.7219147947803126,0.5563509405698187,,0.7927754607425295,0.5316367145055336,0.5626409443629226,0.6305856872037459,0.6299810589944352,0.6101520727794749,0.8266671865870174,0.8060884933977486,0.4330329407172854,0.4308645790914751,0.63357290804624,0.5755011012946452,0.36165480983619297,0.8373363627205146,0.4457021075323701,0.7566308301524908,0.7516537864118155,0.4125828741120457,0.6541229066193283,0.5717846440040373,0.6636479771677958,0.8599911512194279,0.5907279365825645,0.7904397227275136,0.4008485831651356,0.48793475260319824,0.3253737725134474,0.5757243267549225,0.4909707603174398,0.39040633893772564,0.7217291427280014,0.7344521668715549,0.9969802259169279
2009-11-17,0.4666078283520281,0.6046742400715397,0.6489417993325018,0.7476842587978518,0.7539656651372001,0.6844513956749642,0.8128411184766715,0.6162603992341629,0.47747842710743216,0.7437077977147705,0.7588046060952495,0.7955652846390603,0.7552859014180002,,0.5981511538180663,0.728060276442344,0.5531801571180208,,0.7985784173891483,0.5324671344799419,0.5597775499005507,0.6320698681558982,0.63481502090313,0.6068893174573152,0.833456258529978,0.8075283890478684,0.4285712415618476,0.43539306728004057,0.6295483038841609,0.5819633872322054,0.3555274942863689,0.8328652278631374,0.43690100144081195,0.7543929754773396,0.7606397135096978,0.411326195864949,0.6574725173594124,0.5709455988230305,0.6653804416763407,0.8592661862818634,0.584814881880557,0.805585686756394,0.39656728069858216,0.4835602113023408,0.33844693863639,0.5752631159552276,0.48842402517502337,0.38937523277287717,0.719555240258945,0.7350497555637089,0.997206240107096
2009-11-18,0.47001980128355353,0.6025944952342555,0.6474223710156481,0.7456669847589974,0.7525382623990721,0.6761523423989082,0.8103181822085361,0.6112897563972779,0.4125804945725032,0.7430891283460863,0.7608652956165953,0.7956868859878404,0.7596170135571706,,0.5971212993000516,0.7249099253688742,0.5438391585447627,,0.796320941420782,0.5448014504617436,0.5611217163641063,0.6409255140834398,0.6440914527057032,0.6003572717242072,0.8304110205794323,0.8044582190085857,0.4361428123007125,0.4316272214791935,0.6271786347608423,0.5748767823302761,0.3510565440145257,0.8324716173662502,0.43252338372906163,0.7527528989159339,0.7580713895119873,0.4119446191887733,0.6614375871152662,0.572544474071668,0.6650509185175594,0.8683483668775557,0.580652144727408,0.8009348554013457,0.39633156078766985,0.48048170920665473,0.33196957615485456,0.5758874313290044,0.48208383954229256,0.3869501553039931,0.7144041141035267,0.7323778092835844,0.997200918127183
2009-11-19,0.48684238945981634,0.5973103051084503,0.6481430027659384,0.7369110677238194,0.7554227130640692,0.6722349706780789,0.8215293249732787,0.6046468490349733,0.4379561208256072,0.7445010338550319,0.7643362016263741,0.7968745474825721,0.7540562967581617,,0.592814938135794,0.7232528035820163,0.552867445704649,,0.8095140552575598,0.5300742822450002,0.561401563977758,0.6533488167950301,0.6361980811981234,0.5762096724234635,0.8271144197053749,0.807847192990731,0.4310269979305321,0.4317570438516544,0.603380089692602,0.542307345634065,0.322025584158728,0.8253487705686013,0.3858286156786305,0.7678046899575,0.7565908255298953,0.4045935994563516,0.658996401306388,0.5724329253032042,0.672443190672761,0.8662301339256142,0.5880236645315606,0.7959344687600304,0.38850380137196017,0.46521405934548293,0.3435778509577178,0.5834276534772671,0.4915002287756804,0.3719856404516838,0.7463833819108666,0.7243732327754342,0.9972431455093301
2009-11-20,0.483444218457301,0.5987052372985753,0.6495706843291529,0.7373922655522533,0.7591332267907152,0.6722271481473534,0.8224422402669463,0.6123692778440747,0.4410214665273067,0.7454000093173949,0.765638057702317,0.8074472597613674,0.7558425080681749,,0.5942797226486443,0.7241850243040477,0.5533672044788919,,0.8092963329533512,0.5344690142842341,0.5632606980778658,0.6540717403747355,0.6383651702845446,0.5698037228181739,0.828249122200627,0.8102581927892399,0.4312553674332761,0.425799084341648,0.6096175707200059,0.5423690107863873,0.32307183419729585,0.8255936725499743,0.36108710629317275,0.7682031120460006,0.7500332004153041,0.40822680733774763,0.6565639652256602,0.5747013513656118,0.6738445493403297,0.8678603646625228,0.5873660904008078,0.7998943336150057,0.40042913992346474,0.4681418275069428,0.3190664594141916,0.5860354770967813,0.48934716827808816,0.3764182264656973,0.7489774305045258,0.7442890887749828,0.9972455499116195
2009-11-23,0.4571376597407306,0.6048055803692153,0.657047431201048,0.7472004997342443,0.7640443950901269,0.6765471319433208,0.8225033709268599,0.6218572382492329,0.444019887883744,0.7423875900003679,0.7710070864688957,0.8090870614214825,0.7567963540749056,,0.5942128048938654,0.7293484371566379,0.5619695006191043,,0.8127993223968061,0.5405125754384913,0.5699647859112769,0.6604380110474803,0.642385658756753,0.5756716727719503,0.8321563913778075,0.808788590221818,0.4415810791797945,0.43395297171312996,0.6214852866555409,0.5554413216328679,0.3385514153577615,0.828806433237683,0.355084565504436,0.7710322412905982,0.7545963912108101,0.4138310273215254,0.6618236542153957,0.5822009111771425,0.6725630183336572,0.8704417701131317,0.5958274701122025,0.8021931736764804,0.39963614086881305,0.483190373080085,0.3234393055587862,0.5922814135754775,0.4958692675084763,0.3781305945883493,0.7574901549402984,0.7551175580139977,0.9972684670024949
2009-11-24,0.44792211412808225,0.6012525422158697,0.5984320381363814,0.7491729557637964,0.7649744682398927,0.6783259926485502,0.8223727652974832,0.6196426190360809,0.4438842120423061,0.7425897568675305,0.7691223823152581,0.8105436611780664,0.7565657894007849,,0.5923293941087437,0.7307211537703306,0.5618266181045953,,0.8131897675351826,0.5386135245718557,0.5707320913196678,0.6685708032415768,0.631028373706318,0.5763957955289788,0.8273972957019889,0.8143172895603734,0.4446074964746627,0.43409200137344794,0.6332472068369558,0.556415794232917,0.3380610451977671,0.8418952347673068,0.3543580943044487,0.7718059234860369,0.7550905169244103,0.4138285247445536,0.6599678805947842,0.5819981376247972,0.6728761919512951,0.868075274980283,0.6025995793455498,0.798282511269715,0.4065641055059749,0.4825882211346415,0.3199966107283556,0.5924364076245636,0.48872518840957674,0.38426591524718934,0.7678840708640318,0.7598001369793556,0.9969990469513663
2009-11-25,0.4491735301708014,0.6019953091492005,0.5988884926197694,0.7487797845328183,0.7652762245319368,0.6824646528712659,0.8266992506545315,0.7135156798592318,0.43857111348126737,0.7423469730127474,0.7692563009120987,0.8112383319551473,0.7596841440107002,,0.5915628055803535,0.7305990565186805,0.5653838961587482,,0.808068500205453,0.5358778668116124,0.5676435196435535,0.6675535388334325,0.6317456417834709,0.5779520063191431,0.825310547727252,0.8146824436657834,0.4473689382592601,0.4351731323052997,0.633592936766202,0.5572029530137353,0.3367565428986787,0.8419801853044456,0.35501223739615606,0.7635916005649792,0.75402631815202,0.41396872150615105,0.8249102408940064,0.5844233512919597,0.6732624300164717,0.8821207808371462,0.6029669639296295,0.7974268167427385,0.4086464532270322,0.4829537131709961,0.32405488598348364,0.5927222590861109,0.4890452642850853,0.38715913778017985,0.7701147120992231,0.764181818003768,0.9969549612431651
2009-11-27,0.4641342627254623,0.6201491543161463,0.5920290672299389,0.755904348791228,0.7610643095446359,0.6910677090371634,0.8302878582550527,0.7142674670515365,0.45552841925067805,0.7499318364007606,0.7751387758444737,0.8199805048107476,0.7720270156605658,,0.5993304685213703,0.7315478079264486,0.5741690260226981,,0.81560530901854,0.5424674044384423,0.5823787483448307,0.7141463185764438,0.6395049060151597,0.586609882458316,0.8264911635518521,0.8175325263808849,0.4546093825447659,0.441348223417562,0.6326983899282037,0.5710378639322284,0.365874002442576,0.8478712161542813,0.36379735877222175,0.7701752757416573,0.7663542687354955,0.4352560176978601,0.8313661111734757,0.5886454991975139,0.6846305011037844,0.8923487384875096,0.6045685747660879,0.8067363473436848,0.42219949645017385,0.48247079148007527,0.32953575407429514,0.5970919968790926,0.5012056573006612,0.4134649853358945,0.7779781140743223,0.7793699314005266,0.9972380347191788
2009-11-30,0.4535313476259313,0.6134297162772644,0.587387258553562,0.7511496479623146,0.7625273925433538,0.690004680415043,0.8262438073484951,0.709592581765218,0.45493663157603403,0.7604449417867976,0.771377140697191,0.8155809182616184,0.7686674451812056,,0.5921315488110468,0.7294431572869207,0.5668196898519293,,0.8088040566547313,0.5474629263040076,0.583565106366057,0.7236986745810642,0.6344679721028702,0.5929576664027684,0.8358688591470976,0.804382544625024,0.4734609244644616,0.444049283176528,0.6278559453767003,0.5675991409761685,0.3759616012098067,0.8541729035989173,0.36624564910905105,0.760861183676926,0.7623210010818879,0.4246195454920766,0.8317698586417482,0.6149432921290402,0.6813246099264484,0.8913720347094674,0.5983138567440236,0.8052410118359711,0.42293320810426094,0.47708033460354027,0.32223010822166226,0.5917660233070472,0.49607357482453185,0.4246131579434978,0.773179586885939,0.7761335419228762,0.9972638638584951
